dataset name,sample id,dimension,score
maximegmd/MetaMedQA_annotation,metamedqa_04d9bbbf,Metacognition,3
maximegmd/MetaMedQA_annotation,metamedqa_04d9bbbf,Object Permanence,0
maximegmd/MetaMedQA_annotation,metamedqa_04d9bbbf,Perception and Pattern Recognition,3
maximegmd/MetaMedQA_annotation,metamedqa_04d9bbbf,Planning,1
maximegmd/MetaMedQA_annotation,metamedqa_04d9bbbf,Procedural Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_04d9bbbf,Prospective Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_04d9bbbf,Semantic Memory,3
maximegmd/MetaMedQA_annotation,metamedqa_04d9bbbf,Spatial Reasoning and Navigation,0
maximegmd/MetaMedQA_annotation,metamedqa_04d9bbbf,Theory of Mind,0
maximegmd/MetaMedQA_annotation,metamedqa_04d9bbbf,Working Memory,3
maximegmd/MetaMedQA_annotation,metamedqa_04d9bbbf,ambiguity,5
maximegmd/MetaMedQA_annotation,metamedqa_04d9bbbf,factuality,5
maximegmd/MetaMedQA_annotation,metamedqa_0555475d,Causal Reasoning,2
maximegmd/MetaMedQA_annotation,metamedqa_0555475d,Cognitive Flexibility,2
maximegmd/MetaMedQA_annotation,metamedqa_0555475d,Emotion Perception and Empathy,0
maximegmd/MetaMedQA_annotation,metamedqa_0555475d,Episodic Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_0555475d,Functional Perception,3
maximegmd/MetaMedQA_annotation,metamedqa_0555475d,Inhibitory Control,3
maximegmd/MetaMedQA_annotation,metamedqa_0555475d,Language,3
maximegmd/MetaMedQA_annotation,metamedqa_0555475d,Mental Simulation,1
maximegmd/MetaMedQA_annotation,metamedqa_0555475d,Metacognition,3
maximegmd/MetaMedQA_annotation,metamedqa_0555475d,Object Permanence,0
maximegmd/MetaMedQA_annotation,metamedqa_0555475d,Perception and Pattern Recognition,3
maximegmd/MetaMedQA_annotation,metamedqa_0555475d,Planning,0
maximegmd/MetaMedQA_annotation,metamedqa_0555475d,Procedural Memory,1
maximegmd/MetaMedQA_annotation,metamedqa_0555475d,Prospective Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_0555475d,Semantic Memory,4
maximegmd/MetaMedQA_annotation,metamedqa_0555475d,Spatial Reasoning and Navigation,0
maximegmd/MetaMedQA_annotation,metamedqa_0555475d,Theory of Mind,0
maximegmd/MetaMedQA_annotation,metamedqa_0555475d,Working Memory,3
maximegmd/MetaMedQA_annotation,metamedqa_0555475d,ambiguity,5
maximegmd/MetaMedQA_annotation,metamedqa_0555475d,factuality,5
maximegmd/MetaMedQA_annotation,metamedqa_0700a325,Causal Reasoning,0
maximegmd/MetaMedQA_annotation,metamedqa_0700a325,Cognitive Flexibility,0
maximegmd/MetaMedQA_annotation,metamedqa_0700a325,Emotion Perception and Empathy,0
maximegmd/MetaMedQA_annotation,metamedqa_0700a325,Episodic Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_0700a325,Functional Perception,1
maximegmd/MetaMedQA_annotation,metamedqa_0700a325,Inhibitory Control,2
maximegmd/MetaMedQA_annotation,metamedqa_0700a325,Language,3
maximegmd/MetaMedQA_annotation,metamedqa_0700a325,Mental Simulation,0
maximegmd/MetaMedQA_annotation,metamedqa_0700a325,Metacognition,2
maximegmd/MetaMedQA_annotation,metamedqa_0700a325,Object Permanence,0
maximegmd/MetaMedQA_annotation,metamedqa_0700a325,Perception and Pattern Recognition,2
maximegmd/MetaMedQA_annotation,metamedqa_0700a325,Planning,1
maximegmd/MetaMedQA_annotation,metamedqa_0700a325,Procedural Memory,2
maximegmd/MetaMedQA_annotation,metamedqa_0700a325,Prospective Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_0700a325,Semantic Memory,3
maximegmd/MetaMedQA_annotation,metamedqa_0700a325,Spatial Reasoning and Navigation,0
maximegmd/MetaMedQA_annotation,metamedqa_0700a325,Theory of Mind,0
maximegmd/MetaMedQA_annotation,metamedqa_0700a325,Working Memory,3
maximegmd/MetaMedQA_annotation,metamedqa_0700a325,ambiguity,4
maximegmd/MetaMedQA_annotation,metamedqa_0700a325,factuality,5
maximegmd/MetaMedQA_annotation,metamedqa_075af38b,Causal Reasoning,2
maximegmd/MetaMedQA_annotation,metamedqa_075af38b,Cognitive Flexibility,0
maximegmd/MetaMedQA_annotation,metamedqa_075af38b,Emotion Perception and Empathy,0
maximegmd/MetaMedQA_annotation,metamedqa_075af38b,Episodic Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_075af38b,Functional Perception,2
maximegmd/MetaMedQA_annotation,metamedqa_075af38b,Inhibitory Control,2
maximegmd/MetaMedQA_annotation,metamedqa_075af38b,Language,2
maximegmd/MetaMedQA_annotation,metamedqa_075af38b,Mental Simulation,2
maximegmd/MetaMedQA_annotation,metamedqa_075af38b,Metacognition,3
maximegmd/MetaMedQA_annotation,metamedqa_075af38b,Object Permanence,0
maximegmd/MetaMedQA_annotation,metamedqa_075af38b,Perception and Pattern Recognition,3
maximegmd/MetaMedQA_annotation,metamedqa_075af38b,Planning,0
maximegmd/MetaMedQA_annotation,metamedqa_075af38b,Procedural Memory,3
maximegmd/MetaMedQA_annotation,metamedqa_075af38b,Prospective Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_075af38b,Semantic Memory,3
maximegmd/MetaMedQA_annotation,metamedqa_075af38b,Spatial Reasoning and Navigation,1
maximegmd/MetaMedQA_annotation,metamedqa_075af38b,Theory of Mind,0
maximegmd/MetaMedQA_annotation,metamedqa_075af38b,Working Memory,3
maximegmd/MetaMedQA_annotation,metamedqa_075af38b,ambiguity,5
maximegmd/MetaMedQA_annotation,metamedqa_075af38b,factuality,5
maximegmd/MetaMedQA_annotation,metamedqa_095bb536,Causal Reasoning,2
maximegmd/MetaMedQA_annotation,metamedqa_095bb536,Cognitive Flexibility,0
maximegmd/MetaMedQA_annotation,metamedqa_095bb536,Emotion Perception and Empathy,0
maximegmd/MetaMedQA_annotation,metamedqa_095bb536,Episodic Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_095bb536,Functional Perception,2
maximegmd/MetaMedQA_annotation,metamedqa_095bb536,Inhibitory Control,3
maximegmd/MetaMedQA_annotation,metamedqa_095bb536,Language,2
maximegmd/MetaMedQA_annotation,metamedqa_095bb536,Mental Simulation,1
maximegmd/MetaMedQA_annotation,metamedqa_095bb536,Metacognition,3
maximegmd/MetaMedQA_annotation,metamedqa_095bb536,Object Permanence,0
maximegmd/MetaMedQA_annotation,metamedqa_095bb536,Perception and Pattern Recognition,3
maximegmd/MetaMedQA_annotation,metamedqa_095bb536,Planning,0
maximegmd/MetaMedQA_annotation,metamedqa_095bb536,Procedural Memory,3
maximegmd/MetaMedQA_annotation,metamedqa_095bb536,Prospective Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_095bb536,Semantic Memory,4
maximegmd/MetaMedQA_annotation,metamedqa_095bb536,Spatial Reasoning and Navigation,0
maximegmd/MetaMedQA_annotation,metamedqa_095bb536,Theory of Mind,0
maximegmd/MetaMedQA_annotation,metamedqa_095bb536,Working Memory,3
maximegmd/MetaMedQA_annotation,metamedqa_095bb536,ambiguity,5
maximegmd/MetaMedQA_annotation,metamedqa_095bb536,factuality,5
maximegmd/MetaMedQA_annotation,metamedqa_096387fa,Causal Reasoning,1
maximegmd/MetaMedQA_annotation,metamedqa_096387fa,Cognitive Flexibility,0
maximegmd/MetaMedQA_annotation,metamedqa_096387fa,Emotion Perception and Empathy,0
maximegmd/MetaMedQA_annotation,metamedqa_096387fa,Episodic Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_096387fa,Functional Perception,3
maximegmd/MetaMedQA_annotation,metamedqa_096387fa,Inhibitory Control,0
maximegmd/MetaMedQA_annotation,metamedqa_096387fa,Language,1
maximegmd/MetaMedQA_annotation,metamedqa_096387fa,Mental Simulation,0
maximegmd/MetaMedQA_annotation,metamedqa_096387fa,Metacognition,3
maximegmd/MetaMedQA_annotation,metamedqa_096387fa,Object Permanence,0
maximegmd/MetaMedQA_annotation,metamedqa_096387fa,Perception and Pattern Recognition,3
maximegmd/MetaMedQA_annotation,metamedqa_096387fa,Planning,0
maximegmd/MetaMedQA_annotation,metamedqa_096387fa,Procedural Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_096387fa,Prospective Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_096387fa,Semantic Memory,4
maximegmd/MetaMedQA_annotation,metamedqa_096387fa,Spatial Reasoning and Navigation,0
maximegmd/MetaMedQA_annotation,metamedqa_096387fa,Theory of Mind,0
maximegmd/MetaMedQA_annotation,metamedqa_096387fa,Working Memory,3
maximegmd/MetaMedQA_annotation,metamedqa_096387fa,ambiguity,5
maximegmd/MetaMedQA_annotation,metamedqa_096387fa,factuality,5
maximegmd/MetaMedQA_annotation,metamedqa_0a242a20,Causal Reasoning,2
maximegmd/MetaMedQA_annotation,metamedqa_0a242a20,Cognitive Flexibility,2
maximegmd/MetaMedQA_annotation,metamedqa_0a242a20,Emotion Perception and Empathy,0
maximegmd/MetaMedQA_annotation,metamedqa_0a242a20,Episodic Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_0a242a20,Functional Perception,3
maximegmd/MetaMedQA_annotation,metamedqa_0a242a20,Inhibitory Control,2
maximegmd/MetaMedQA_annotation,metamedqa_0a242a20,Language,2
maximegmd/MetaMedQA_annotation,metamedqa_0a242a20,Mental Simulation,0
maximegmd/MetaMedQA_annotation,metamedqa_0a242a20,Metacognition,3
maximegmd/MetaMedQA_annotation,metamedqa_0a242a20,Object Permanence,0
maximegmd/MetaMedQA_annotation,metamedqa_0a242a20,Perception and Pattern Recognition,3
maximegmd/MetaMedQA_annotation,metamedqa_0a242a20,Planning,1
maximegmd/MetaMedQA_annotation,metamedqa_0a242a20,Procedural Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_0a242a20,Prospective Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_0a242a20,Semantic Memory,3
maximegmd/MetaMedQA_annotation,metamedqa_0a242a20,Spatial Reasoning and Navigation,0
maximegmd/MetaMedQA_annotation,metamedqa_0a242a20,Theory of Mind,0
maximegmd/MetaMedQA_annotation,metamedqa_0a242a20,Working Memory,3
maximegmd/MetaMedQA_annotation,metamedqa_0a242a20,ambiguity,5
maximegmd/MetaMedQA_annotation,metamedqa_0a242a20,factuality,5
maximegmd/MetaMedQA_annotation,metamedqa_0afce5ac,Causal Reasoning,1
maximegmd/MetaMedQA_annotation,metamedqa_0afce5ac,Cognitive Flexibility,1
maximegmd/MetaMedQA_annotation,metamedqa_0afce5ac,Emotion Perception and Empathy,0
maximegmd/MetaMedQA_annotation,metamedqa_0afce5ac,Episodic Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_0afce5ac,Functional Perception,2
maximegmd/MetaMedQA_annotation,metamedqa_0afce5ac,Inhibitory Control,2
maximegmd/MetaMedQA_annotation,metamedqa_0afce5ac,Language,1
maximegmd/MetaMedQA_annotation,metamedqa_0afce5ac,Mental Simulation,0
maximegmd/MetaMedQA_annotation,metamedqa_0afce5ac,Metacognition,2
maximegmd/MetaMedQA_annotation,metamedqa_0afce5ac,Object Permanence,0
maximegmd/MetaMedQA_annotation,metamedqa_0afce5ac,Perception and Pattern Recognition,2
maximegmd/MetaMedQA_annotation,metamedqa_0afce5ac,Planning,1
maximegmd/MetaMedQA_annotation,metamedqa_0afce5ac,Procedural Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_0afce5ac,Prospective Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_0afce5ac,Semantic Memory,4
maximegmd/MetaMedQA_annotation,metamedqa_0afce5ac,Spatial Reasoning and Navigation,0
maximegmd/MetaMedQA_annotation,metamedqa_0afce5ac,Theory of Mind,1
maximegmd/MetaMedQA_annotation,metamedqa_0afce5ac,Working Memory,1
maximegmd/MetaMedQA_annotation,metamedqa_0afce5ac,ambiguity,3
maximegmd/MetaMedQA_annotation,metamedqa_0afce5ac,factuality,5
maximegmd/MetaMedQA_annotation,metamedqa_0cbe8014,Causal Reasoning,1
maximegmd/MetaMedQA_annotation,metamedqa_0cbe8014,Cognitive Flexibility,3
maximegmd/MetaMedQA_annotation,metamedqa_0cbe8014,Emotion Perception and Empathy,0
maximegmd/MetaMedQA_annotation,metamedqa_0cbe8014,Episodic Memory,2
maximegmd/MetaMedQA_annotation,metamedqa_0cbe8014,Functional Perception,2
maximegmd/MetaMedQA_annotation,metamedqa_0cbe8014,Inhibitory Control,3
maximegmd/MetaMedQA_annotation,metamedqa_0cbe8014,Language,3
maximegmd/MetaMedQA_annotation,metamedqa_0cbe8014,Mental Simulation,0
maximegmd/MetaMedQA_annotation,metamedqa_0cbe8014,Metacognition,3
maximegmd/MetaMedQA_annotation,metamedqa_0cbe8014,Object Permanence,0
maximegmd/MetaMedQA_annotation,metamedqa_0cbe8014,Perception and Pattern Recognition,3
maximegmd/MetaMedQA_annotation,metamedqa_0cbe8014,Planning,0
maximegmd/MetaMedQA_annotation,metamedqa_0cbe8014,Procedural Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_0cbe8014,Prospective Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_0cbe8014,Semantic Memory,3
maximegmd/MetaMedQA_annotation,metamedqa_0cbe8014,Spatial Reasoning and Navigation,0
maximegmd/MetaMedQA_annotation,metamedqa_0cbe8014,Theory of Mind,0
maximegmd/MetaMedQA_annotation,metamedqa_0cbe8014,Working Memory,3
maximegmd/MetaMedQA_annotation,metamedqa_0cbe8014,ambiguity,5
maximegmd/MetaMedQA_annotation,metamedqa_0cbe8014,factuality,5
maximegmd/MetaMedQA_annotation,metamedqa_0cd162e9,Causal Reasoning,2
maximegmd/MetaMedQA_annotation,metamedqa_0cd162e9,Cognitive Flexibility,0
maximegmd/MetaMedQA_annotation,metamedqa_0cd162e9,Emotion Perception and Empathy,0
maximegmd/MetaMedQA_annotation,metamedqa_0cd162e9,Episodic Memory,2
maximegmd/MetaMedQA_annotation,metamedqa_0cd162e9,Functional Perception,3
maximegmd/MetaMedQA_annotation,metamedqa_0cd162e9,Inhibitory Control,2
maximegmd/MetaMedQA_annotation,metamedqa_0cd162e9,Language,1
maximegmd/MetaMedQA_annotation,metamedqa_0cd162e9,Mental Simulation,1
maximegmd/MetaMedQA_annotation,metamedqa_0cd162e9,Metacognition,3
maximegmd/MetaMedQA_annotation,metamedqa_0cd162e9,Object Permanence,0
maximegmd/MetaMedQA_annotation,metamedqa_0cd162e9,Perception and Pattern Recognition,3
maximegmd/MetaMedQA_annotation,metamedqa_0cd162e9,Planning,0
maximegmd/MetaMedQA_annotation,metamedqa_0cd162e9,Procedural Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_0cd162e9,Prospective Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_0cd162e9,Semantic Memory,3
maximegmd/MetaMedQA_annotation,metamedqa_0cd162e9,Spatial Reasoning and Navigation,1
maximegmd/MetaMedQA_annotation,metamedqa_0cd162e9,Theory of Mind,0
maximegmd/MetaMedQA_annotation,metamedqa_0cd162e9,Working Memory,3
maximegmd/MetaMedQA_annotation,metamedqa_0cd162e9,ambiguity,4
maximegmd/MetaMedQA_annotation,metamedqa_0cd162e9,factuality,5
maximegmd/MetaMedQA_annotation,metamedqa_0f348ce3,Causal Reasoning,1
maximegmd/MetaMedQA_annotation,metamedqa_0f348ce3,Cognitive Flexibility,0
maximegmd/MetaMedQA_annotation,metamedqa_0f348ce3,Emotion Perception and Empathy,0
maximegmd/MetaMedQA_annotation,metamedqa_0f348ce3,Episodic Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_0f348ce3,Functional Perception,1
maximegmd/MetaMedQA_annotation,metamedqa_0f348ce3,Inhibitory Control,1
maximegmd/MetaMedQA_annotation,metamedqa_0f348ce3,Language,2
maximegmd/MetaMedQA_annotation,metamedqa_0f348ce3,Mental Simulation,0
maximegmd/MetaMedQA_annotation,metamedqa_0f348ce3,Metacognition,2
maximegmd/MetaMedQA_annotation,metamedqa_0f348ce3,Object Permanence,0
maximegmd/MetaMedQA_annotation,metamedqa_0f348ce3,Perception and Pattern Recognition,1
maximegmd/MetaMedQA_annotation,metamedqa_0f348ce3,Planning,0
maximegmd/MetaMedQA_annotation,metamedqa_0f348ce3,Procedural Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_0f348ce3,Prospective Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_0f348ce3,Semantic Memory,3
maximegmd/MetaMedQA_annotation,metamedqa_0f348ce3,Spatial Reasoning and Navigation,0
maximegmd/MetaMedQA_annotation,metamedqa_0f348ce3,Theory of Mind,0
maximegmd/MetaMedQA_annotation,metamedqa_0f348ce3,Working Memory,2
maximegmd/MetaMedQA_annotation,metamedqa_0f348ce3,ambiguity,5
maximegmd/MetaMedQA_annotation,metamedqa_0f348ce3,factuality,5
maximegmd/MetaMedQA_annotation,metamedqa_1280a112,Causal Reasoning,1
maximegmd/MetaMedQA_annotation,metamedqa_1280a112,Cognitive Flexibility,0
maximegmd/MetaMedQA_annotation,metamedqa_1280a112,Emotion Perception and Empathy,0
maximegmd/MetaMedQA_annotation,metamedqa_1280a112,Episodic Memory,2
maximegmd/MetaMedQA_annotation,metamedqa_1280a112,Functional Perception,3
maximegmd/MetaMedQA_annotation,metamedqa_1280a112,Inhibitory Control,1
maximegmd/MetaMedQA_annotation,metamedqa_1280a112,Language,3
maximegmd/MetaMedQA_annotation,metamedqa_1280a112,Mental Simulation,0
maximegmd/MetaMedQA_annotation,metamedqa_1280a112,Metacognition,2
maximegmd/MetaMedQA_annotation,metamedqa_1280a112,Object Permanence,0
maximegmd/MetaMedQA_annotation,metamedqa_1280a112,Perception and Pattern Recognition,1
maximegmd/MetaMedQA_annotation,metamedqa_1280a112,Planning,0
maximegmd/MetaMedQA_annotation,metamedqa_1280a112,Procedural Memory,2
maximegmd/MetaMedQA_annotation,metamedqa_1280a112,Prospective Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_1280a112,Semantic Memory,4
maximegmd/MetaMedQA_annotation,metamedqa_1280a112,Spatial Reasoning and Navigation,0
maximegmd/MetaMedQA_annotation,metamedqa_1280a112,Theory of Mind,0
maximegmd/MetaMedQA_annotation,metamedqa_1280a112,Working Memory,3
maximegmd/MetaMedQA_annotation,metamedqa_1280a112,ambiguity,5
maximegmd/MetaMedQA_annotation,metamedqa_1280a112,factuality,5
maximegmd/MetaMedQA_annotation,metamedqa_13661d77,Causal Reasoning,3
maximegmd/MetaMedQA_annotation,metamedqa_13661d77,Cognitive Flexibility,3
maximegmd/MetaMedQA_annotation,metamedqa_13661d77,Emotion Perception and Empathy,0
maximegmd/MetaMedQA_annotation,metamedqa_13661d77,Episodic Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_13661d77,Functional Perception,1
maximegmd/MetaMedQA_annotation,metamedqa_13661d77,Inhibitory Control,2
maximegmd/MetaMedQA_annotation,metamedqa_13661d77,Language,1
maximegmd/MetaMedQA_annotation,metamedqa_13661d77,Mental Simulation,1
maximegmd/MetaMedQA_annotation,metamedqa_13661d77,Metacognition,2
maximegmd/MetaMedQA_annotation,metamedqa_13661d77,Object Permanence,0
maximegmd/MetaMedQA_annotation,metamedqa_13661d77,Perception and Pattern Recognition,3
maximegmd/MetaMedQA_annotation,metamedqa_13661d77,Planning,0
maximegmd/MetaMedQA_annotation,metamedqa_13661d77,Procedural Memory,2
maximegmd/MetaMedQA_annotation,metamedqa_13661d77,Prospective Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_13661d77,Semantic Memory,4
maximegmd/MetaMedQA_annotation,metamedqa_13661d77,Spatial Reasoning and Navigation,0
maximegmd/MetaMedQA_annotation,metamedqa_13661d77,Theory of Mind,0
maximegmd/MetaMedQA_annotation,metamedqa_13661d77,Working Memory,4
maximegmd/MetaMedQA_annotation,metamedqa_13661d77,ambiguity,5
maximegmd/MetaMedQA_annotation,metamedqa_13661d77,factuality,5
maximegmd/MetaMedQA_annotation,metamedqa_1463eb61,Causal Reasoning,2
maximegmd/MetaMedQA_annotation,metamedqa_1463eb61,Cognitive Flexibility,0
maximegmd/MetaMedQA_annotation,metamedqa_1463eb61,Emotion Perception and Empathy,0
maximegmd/MetaMedQA_annotation,metamedqa_1463eb61,Episodic Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_1463eb61,Functional Perception,2
maximegmd/MetaMedQA_annotation,metamedqa_1463eb61,Inhibitory Control,3
maximegmd/MetaMedQA_annotation,metamedqa_1463eb61,Language,3
maximegmd/MetaMedQA_annotation,metamedqa_1463eb61,Mental Simulation,0
maximegmd/MetaMedQA_annotation,metamedqa_1463eb61,Metacognition,2
maximegmd/MetaMedQA_annotation,metamedqa_1463eb61,Object Permanence,0
maximegmd/MetaMedQA_annotation,metamedqa_1463eb61,Perception and Pattern Recognition,2
maximegmd/MetaMedQA_annotation,metamedqa_1463eb61,Planning,0
maximegmd/MetaMedQA_annotation,metamedqa_1463eb61,Procedural Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_1463eb61,Prospective Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_1463eb61,Semantic Memory,3
maximegmd/MetaMedQA_annotation,metamedqa_1463eb61,Spatial Reasoning and Navigation,0
maximegmd/MetaMedQA_annotation,metamedqa_1463eb61,Theory of Mind,0
maximegmd/MetaMedQA_annotation,metamedqa_1463eb61,Working Memory,3
maximegmd/MetaMedQA_annotation,metamedqa_1463eb61,ambiguity,5
maximegmd/MetaMedQA_annotation,metamedqa_1463eb61,factuality,5
maximegmd/MetaMedQA_annotation,metamedqa_153a68cc,Causal Reasoning,2
maximegmd/MetaMedQA_annotation,metamedqa_153a68cc,Cognitive Flexibility,0
maximegmd/MetaMedQA_annotation,metamedqa_153a68cc,Emotion Perception and Empathy,0
maximegmd/MetaMedQA_annotation,metamedqa_153a68cc,Episodic Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_153a68cc,Functional Perception,1
maximegmd/MetaMedQA_annotation,metamedqa_153a68cc,Inhibitory Control,2
maximegmd/MetaMedQA_annotation,metamedqa_153a68cc,Language,2
maximegmd/MetaMedQA_annotation,metamedqa_153a68cc,Mental Simulation,0
maximegmd/MetaMedQA_annotation,metamedqa_153a68cc,Metacognition,2
maximegmd/MetaMedQA_annotation,metamedqa_153a68cc,Object Permanence,0
maximegmd/MetaMedQA_annotation,metamedqa_153a68cc,Perception and Pattern Recognition,1
maximegmd/MetaMedQA_annotation,metamedqa_153a68cc,Planning,0
maximegmd/MetaMedQA_annotation,metamedqa_153a68cc,Procedural Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_153a68cc,Prospective Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_153a68cc,Semantic Memory,4
maximegmd/MetaMedQA_annotation,metamedqa_153a68cc,Spatial Reasoning and Navigation,0
maximegmd/MetaMedQA_annotation,metamedqa_153a68cc,Theory of Mind,0
maximegmd/MetaMedQA_annotation,metamedqa_153a68cc,Working Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_153a68cc,ambiguity,5
maximegmd/MetaMedQA_annotation,metamedqa_153a68cc,factuality,5
maximegmd/MetaMedQA_annotation,metamedqa_167b03f5,Causal Reasoning,1
maximegmd/MetaMedQA_annotation,metamedqa_167b03f5,Cognitive Flexibility,0
maximegmd/MetaMedQA_annotation,metamedqa_167b03f5,Emotion Perception and Empathy,0
maximegmd/MetaMedQA_annotation,metamedqa_167b03f5,Episodic Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_167b03f5,Functional Perception,3
maximegmd/MetaMedQA_annotation,metamedqa_167b03f5,Inhibitory Control,3
maximegmd/MetaMedQA_annotation,metamedqa_167b03f5,Language,1
maximegmd/MetaMedQA_annotation,metamedqa_167b03f5,Mental Simulation,1
maximegmd/MetaMedQA_annotation,metamedqa_167b03f5,Metacognition,2
maximegmd/MetaMedQA_annotation,metamedqa_167b03f5,Object Permanence,0
maximegmd/MetaMedQA_annotation,metamedqa_167b03f5,Perception and Pattern Recognition,3
maximegmd/MetaMedQA_annotation,metamedqa_167b03f5,Planning,0
maximegmd/MetaMedQA_annotation,metamedqa_167b03f5,Procedural Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_167b03f5,Prospective Memory,0
maximegmd/MetaMedQA_annotation,metamedqa_167b03f5,Semantic Memory,3
maximegmd/MetaMedQA_annotation,metamedqa_167b03f5,Spatial Reasoning and Navigation,0
maximegmd/MetaMedQA_annotation,metamedqa_167b03f5,Theory of Mind,0
maximegmd/MetaMedQA_annotation,metamedqa_167b03f5,Working Memory,3
maximegmd/MetaMedQA_annotation,metamedqa_167b03f5,ambiguity,5
maximegmd/MetaMedQA_annotation,metamedqa_167b03f5,factuality,5
maximegmd/MetaMedQA_annotation,metamedqa_179f1110,Causal Reasoning,2
maximegmd/MetaMedQA_annotation,metamedqa_179f1110,Cognitive Flexibility,1
maximegmd/MetaMedQA_annotation,metamedqa_179f1110,Emotion Perception and Empathy,0
maximegmd/MetaMedQA_annotation,metamedqa_179f1110,Episodic Memory,2
maximegmd/MetaMedQA_annotation,metamedqa_179f1110,Functional Perception,3
maximegmd/MetaMedQA_annotation,metamedqa_179f1110,Inhibitory Control,1
maximegmd/MetaMedQA_annotation,metamedqa_179f1110,Language,1
maximegmd/MetaMedQA_annotation,metamedqa_179f1110,Mental Simulation,1
maximegmd/MetaMedQA_annotation,metamedqa_179f1110,Metacognition,2
