dataset name,sample id,dimension,score
BigBenchHard_annotation,1098,Prospective Memory,0
BigBenchHard_annotation,1098,Semantic Memory,2
BigBenchHard_annotation,1098,Spatial Reasoning and Navigation,1
BigBenchHard_annotation,1098,Theory of Mind,0
BigBenchHard_annotation,1098,Working Memory,0
BigBenchHard_annotation,1098,ambiguity,5
BigBenchHard_annotation,1098,factuality,5
BigBenchHard_annotation,1115,Causal Reasoning,1
BigBenchHard_annotation,1115,Cognitive Flexibility,0
BigBenchHard_annotation,1115,Emotion Perception and Empathy,0
BigBenchHard_annotation,1115,Episodic Memory,0
BigBenchHard_annotation,1115,Functional Perception,1
BigBenchHard_annotation,1115,Inhibitory Control,0
BigBenchHard_annotation,1115,Language,1
BigBenchHard_annotation,1115,Mental Simulation,0
BigBenchHard_annotation,1115,Metacognition,1
BigBenchHard_annotation,1115,Object Permanence,0
BigBenchHard_annotation,1115,Perception and Pattern Recognition,1
BigBenchHard_annotation,1115,Planning,0
BigBenchHard_annotation,1115,Procedural Memory,0
BigBenchHard_annotation,1115,Prospective Memory,0
BigBenchHard_annotation,1115,Semantic Memory,3
BigBenchHard_annotation,1115,Spatial Reasoning and Navigation,0
BigBenchHard_annotation,1115,Theory of Mind,0
BigBenchHard_annotation,1115,Working Memory,0
BigBenchHard_annotation,1115,ambiguity,5
BigBenchHard_annotation,1115,factuality,5
BigBenchHard_annotation,1166,Causal Reasoning,0
BigBenchHard_annotation,1166,Cognitive Flexibility,0
BigBenchHard_annotation,1166,Emotion Perception and Empathy,0
BigBenchHard_annotation,1166,Episodic Memory,1
BigBenchHard_annotation,1166,Functional Perception,1
BigBenchHard_annotation,1166,Inhibitory Control,0
BigBenchHard_annotation,1166,Language,1
BigBenchHard_annotation,1166,Mental Simulation,0
BigBenchHard_annotation,1166,Metacognition,0
BigBenchHard_annotation,1166,Object Permanence,0
BigBenchHard_annotation,1166,Perception and Pattern Recognition,1
BigBenchHard_annotation,1166,Planning,0
BigBenchHard_annotation,1166,Procedural Memory,0
BigBenchHard_annotation,1166,Prospective Memory,0
BigBenchHard_annotation,1166,Semantic Memory,2
BigBenchHard_annotation,1166,Spatial Reasoning and Navigation,0
BigBenchHard_annotation,1166,Theory of Mind,0
BigBenchHard_annotation,1166,Working Memory,1
BigBenchHard_annotation,1166,ambiguity,5
BigBenchHard_annotation,1166,factuality,5
BigBenchHard_annotation,116,Causal Reasoning,1
BigBenchHard_annotation,116,Cognitive Flexibility,0
BigBenchHard_annotation,116,Emotion Perception and Empathy,1
BigBenchHard_annotation,116,Episodic Memory,0
BigBenchHard_annotation,116,Functional Perception,2
BigBenchHard_annotation,116,Inhibitory Control,0
BigBenchHard_annotation,116,Language,3
BigBenchHard_annotation,116,Mental Simulation,0
BigBenchHard_annotation,116,Metacognition,2
BigBenchHard_annotation,116,Object Permanence,0
BigBenchHard_annotation,116,Perception and Pattern Recognition,3
BigBenchHard_annotation,116,Planning,0
BigBenchHard_annotation,116,Procedural Memory,0
BigBenchHard_annotation,116,Prospective Memory,0
BigBenchHard_annotation,116,Semantic Memory,3
BigBenchHard_annotation,116,Spatial Reasoning and Navigation,0
BigBenchHard_annotation,116,Theory of Mind,3
BigBenchHard_annotation,116,Working Memory,0
BigBenchHard_annotation,116,ambiguity,5
BigBenchHard_annotation,116,factuality,5
BigBenchHard_annotation,117,Causal Reasoning,1
BigBenchHard_annotation,117,Cognitive Flexibility,0
BigBenchHard_annotation,117,Emotion Perception and Empathy,1
BigBenchHard_annotation,117,Episodic Memory,0
BigBenchHard_annotation,117,Functional Perception,1
BigBenchHard_annotation,117,Inhibitory Control,2
BigBenchHard_annotation,117,Language,2
BigBenchHard_annotation,117,Mental Simulation,0
BigBenchHard_annotation,117,Metacognition,1
BigBenchHard_annotation,117,Object Permanence,0
BigBenchHard_annotation,117,Perception and Pattern Recognition,2
BigBenchHard_annotation,117,Planning,0
BigBenchHard_annotation,117,Procedural Memory,0
BigBenchHard_annotation,117,Prospective Memory,0
BigBenchHard_annotation,117,Semantic Memory,3
BigBenchHard_annotation,117,Spatial Reasoning and Navigation,0
BigBenchHard_annotation,117,Theory of Mind,1
BigBenchHard_annotation,117,Working Memory,1
BigBenchHard_annotation,117,ambiguity,5
BigBenchHard_annotation,117,factuality,5
BigBenchHard_annotation,1212,Causal Reasoning,0
BigBenchHard_annotation,1212,Cognitive Flexibility,0
BigBenchHard_annotation,1212,Emotion Perception and Empathy,0
BigBenchHard_annotation,1212,Episodic Memory,0
BigBenchHard_annotation,1212,Functional Perception,1
BigBenchHard_annotation,1212,Inhibitory Control,1
BigBenchHard_annotation,1212,Language,1
BigBenchHard_annotation,1212,Mental Simulation,0
BigBenchHard_annotation,1212,Metacognition,1
BigBenchHard_annotation,1212,Object Permanence,0
BigBenchHard_annotation,1212,Perception and Pattern Recognition,1
BigBenchHard_annotation,1212,Planning,0
BigBenchHard_annotation,1212,Procedural Memory,0
BigBenchHard_annotation,1212,Prospective Memory,0
BigBenchHard_annotation,1212,Semantic Memory,2
BigBenchHard_annotation,1212,Spatial Reasoning and Navigation,0
BigBenchHard_annotation,1212,Theory of Mind,0
BigBenchHard_annotation,1212,Working Memory,0
BigBenchHard_annotation,1212,ambiguity,5
BigBenchHard_annotation,1212,factuality,5
BigBenchHard_annotation,1279,Causal Reasoning,0
BigBenchHard_annotation,1279,Cognitive Flexibility,0
BigBenchHard_annotation,1279,Emotion Perception and Empathy,0
BigBenchHard_annotation,1279,Episodic Memory,0
BigBenchHard_annotation,1279,Functional Perception,1
BigBenchHard_annotation,1279,Inhibitory Control,1
BigBenchHard_annotation,1279,Language,1
BigBenchHard_annotation,1279,Mental Simulation,0
BigBenchHard_annotation,1279,Metacognition,0
BigBenchHard_annotation,1279,Object Permanence,0
BigBenchHard_annotation,1279,Perception and Pattern Recognition,1
BigBenchHard_annotation,1279,Planning,0
BigBenchHard_annotation,1279,Procedural Memory,0
BigBenchHard_annotation,1279,Prospective Memory,0
BigBenchHard_annotation,1279,Semantic Memory,2
BigBenchHard_annotation,1279,Spatial Reasoning and Navigation,0
BigBenchHard_annotation,1279,Theory of Mind,0
BigBenchHard_annotation,1279,Working Memory,1
BigBenchHard_annotation,1279,ambiguity,5
BigBenchHard_annotation,1279,factuality,5
BigBenchHard_annotation,130,Causal Reasoning,1
BigBenchHard_annotation,130,Cognitive Flexibility,0
BigBenchHard_annotation,130,Emotion Perception and Empathy,1
BigBenchHard_annotation,130,Episodic Memory,0
BigBenchHard_annotation,130,Functional Perception,1
BigBenchHard_annotation,130,Inhibitory Control,1
BigBenchHard_annotation,130,Language,3
BigBenchHard_annotation,130,Mental Simulation,0
BigBenchHard_annotation,130,Metacognition,2
BigBenchHard_annotation,130,Object Permanence,0
BigBenchHard_annotation,130,Perception and Pattern Recognition,1
BigBenchHard_annotation,130,Planning,0
BigBenchHard_annotation,130,Procedural Memory,0
BigBenchHard_annotation,130,Prospective Memory,0
BigBenchHard_annotation,130,Semantic Memory,3
BigBenchHard_annotation,130,Spatial Reasoning and Navigation,0
BigBenchHard_annotation,130,Theory of Mind,2
BigBenchHard_annotation,130,Working Memory,0
BigBenchHard_annotation,130,ambiguity,5
BigBenchHard_annotation,130,factuality,5
BigBenchHard_annotation,1316,Causal Reasoning,0
BigBenchHard_annotation,1316,Cognitive Flexibility,0
BigBenchHard_annotation,1316,Emotion Perception and Empathy,0
BigBenchHard_annotation,1316,Episodic Memory,0
BigBenchHard_annotation,1316,Functional Perception,2
BigBenchHard_annotation,1316,Inhibitory Control,2
BigBenchHard_annotation,1316,Language,1
BigBenchHard_annotation,1316,Mental Simulation,0
BigBenchHard_annotation,1316,Metacognition,1
BigBenchHard_annotation,1316,Object Permanence,0
BigBenchHard_annotation,1316,Perception and Pattern Recognition,1
BigBenchHard_annotation,1316,Planning,0
BigBenchHard_annotation,1316,Procedural Memory,0
BigBenchHard_annotation,1316,Prospective Memory,0
BigBenchHard_annotation,1316,Semantic Memory,1
BigBenchHard_annotation,1316,Spatial Reasoning and Navigation,0
BigBenchHard_annotation,1316,Theory of Mind,0
BigBenchHard_annotation,1316,Working Memory,1
BigBenchHard_annotation,1316,ambiguity,5
BigBenchHard_annotation,1316,factuality,5
BigBenchHard_annotation,1344,Causal Reasoning,0
BigBenchHard_annotation,1344,Cognitive Flexibility,0
BigBenchHard_annotation,1344,Emotion Perception and Empathy,0
BigBenchHard_annotation,1344,Episodic Memory,0
BigBenchHard_annotation,1344,Functional Perception,1
BigBenchHard_annotation,1344,Inhibitory Control,0
BigBenchHard_annotation,1344,Language,1
BigBenchHard_annotation,1344,Mental Simulation,0
BigBenchHard_annotation,1344,Metacognition,1
BigBenchHard_annotation,1344,Object Permanence,0
BigBenchHard_annotation,1344,Perception and Pattern Recognition,1
BigBenchHard_annotation,1344,Planning,0
BigBenchHard_annotation,1344,Procedural Memory,0
BigBenchHard_annotation,1344,Prospective Memory,0
BigBenchHard_annotation,1344,Semantic Memory,1
BigBenchHard_annotation,1344,Spatial Reasoning and Navigation,0
BigBenchHard_annotation,1344,Theory of Mind,0
BigBenchHard_annotation,1344,Working Memory,1
BigBenchHard_annotation,1344,ambiguity,5
BigBenchHard_annotation,1344,factuality,5
BigBenchHard_annotation,1361,Causal Reasoning,0
BigBenchHard_annotation,1361,Cognitive Flexibility,0
BigBenchHard_annotation,1361,Emotion Perception and Empathy,0
BigBenchHard_annotation,1361,Episodic Memory,0
BigBenchHard_annotation,1361,Functional Perception,1
BigBenchHard_annotation,1361,Inhibitory Control,0
BigBenchHard_annotation,1361,Language,1
BigBenchHard_annotation,1361,Mental Simulation,1
BigBenchHard_annotation,1361,Metacognition,0
BigBenchHard_annotation,1361,Object Permanence,0
BigBenchHard_annotation,1361,Perception and Pattern Recognition,1
BigBenchHard_annotation,1361,Planning,0
BigBenchHard_annotation,1361,Procedural Memory,0
BigBenchHard_annotation,1361,Prospective Memory,0
BigBenchHard_annotation,1361,Semantic Memory,2
BigBenchHard_annotation,1361,Spatial Reasoning and Navigation,0
BigBenchHard_annotation,1361,Theory of Mind,0
BigBenchHard_annotation,1361,Working Memory,1
BigBenchHard_annotation,1361,ambiguity,5
BigBenchHard_annotation,1361,factuality,5
BigBenchHard_annotation,1367,Causal Reasoning,0
BigBenchHard_annotation,1367,Cognitive Flexibility,0
BigBenchHard_annotation,1367,Emotion Perception and Empathy,0
BigBenchHard_annotation,1367,Episodic Memory,0
BigBenchHard_annotation,1367,Functional Perception,1
BigBenchHard_annotation,1367,Inhibitory Control,1
BigBenchHard_annotation,1367,Language,1
BigBenchHard_annotation,1367,Mental Simulation,0
BigBenchHard_annotation,1367,Metacognition,1
BigBenchHard_annotation,1367,Object Permanence,0
BigBenchHard_annotation,1367,Perception and Pattern Recognition,1
BigBenchHard_annotation,1367,Planning,0
BigBenchHard_annotation,1367,Procedural Memory,0
BigBenchHard_annotation,1367,Prospective Memory,0
BigBenchHard_annotation,1367,Semantic Memory,1
BigBenchHard_annotation,1367,Spatial Reasoning and Navigation,0
BigBenchHard_annotation,1367,Theory of Mind,0
BigBenchHard_annotation,1367,Working Memory,1
BigBenchHard_annotation,1367,ambiguity,5
BigBenchHard_annotation,1367,factuality,5
BigBenchHard_annotation,1430,Causal Reasoning,0
BigBenchHard_annotation,1430,Cognitive Flexibility,0
BigBenchHard_annotation,1430,Emotion Perception and Empathy,0
BigBenchHard_annotation,1430,Episodic Memory,0
BigBenchHard_annotation,1430,Functional Perception,1
BigBenchHard_annotation,1430,Inhibitory Control,1
BigBenchHard_annotation,1430,Language,0
BigBenchHard_annotation,1430,Mental Simulation,0
BigBenchHard_annotation,1430,Metacognition,0
BigBenchHard_annotation,1430,Object Permanence,0
BigBenchHard_annotation,1430,Perception and Pattern Recognition,1
BigBenchHard_annotation,1430,Planning,0
BigBenchHard_annotation,1430,Procedural Memory,1
BigBenchHard_annotation,1430,Prospective Memory,0
BigBenchHard_annotation,1430,Semantic Memory,2
BigBenchHard_annotation,1430,Spatial Reasoning and Navigation,0
BigBenchHard_annotation,1430,Theory of Mind,0
BigBenchHard_annotation,1430,Working Memory,0
BigBenchHard_annotation,1430,ambiguity,5
BigBenchHard_annotation,1430,factuality,5
BigBenchHard_annotation,143,Causal Reasoning,1
BigBenchHard_annotation,143,Cognitive Flexibility,0
BigBenchHard_annotation,143,Emotion Perception and Empathy,2
BigBenchHard_annotation,143,Episodic Memory,0
BigBenchHard_annotation,143,Functional Perception,2
BigBenchHard_annotation,143,Inhibitory Control,1
BigBenchHard_annotation,143,Language,2
BigBenchHard_annotation,143,Mental Simulation,0
BigBenchHard_annotation,143,Metacognition,1
BigBenchHard_annotation,143,Object Permanence,0
BigBenchHard_annotation,143,Perception and Pattern Recognition,1
BigBenchHard_annotation,143,Planning,0
BigBenchHard_annotation,143,Procedural Memory,0
BigBenchHard_annotation,143,Prospective Memory,0
BigBenchHard_annotation,143,Semantic Memory,3
BigBenchHard_annotation,143,Spatial Reasoning and Navigation,0
BigBenchHard_annotation,143,Theory of Mind,2
BigBenchHard_annotation,143,Working Memory,2
BigBenchHard_annotation,143,ambiguity,4
BigBenchHard_annotation,143,factuality,5
BigBenchHard_annotation,1446,Causal Reasoning,0
BigBenchHard_annotation,1446,Cognitive Flexibility,0
BigBenchHard_annotation,1446,Emotion Perception and Empathy,0
BigBenchHard_annotation,1446,Episodic Memory,0
BigBenchHard_annotation,1446,Functional Perception,1
BigBenchHard_annotation,1446,Inhibitory Control,1
BigBenchHard_annotation,1446,Language,0
BigBenchHard_annotation,1446,Mental Simulation,0
BigBenchHard_annotation,1446,Metacognition,0
BigBenchHard_annotation,1446,Object Permanence,0
BigBenchHard_annotation,1446,Perception and Pattern Recognition,1
BigBenchHard_annotation,1446,Planning,0
BigBenchHard_annotation,1446,Procedural Memory,2
BigBenchHard_annotation,1446,Prospective Memory,0
BigBenchHard_annotation,1446,Semantic Memory,1
BigBenchHard_annotation,1446,Spatial Reasoning and Navigation,0
BigBenchHard_annotation,1446,Theory of Mind,0
BigBenchHard_annotation,1446,Working Memory,2
BigBenchHard_annotation,1446,ambiguity,5
BigBenchHard_annotation,1446,factuality,5
BigBenchHard_annotation,145,Causal Reasoning,1
BigBenchHard_annotation,145,Cognitive Flexibility,0
BigBenchHard_annotation,145,Emotion Perception and Empathy,1
BigBenchHard_annotation,145,Episodic Memory,0
BigBenchHard_annotation,145,Functional Perception,1
BigBenchHard_annotation,145,Inhibitory Control,1
BigBenchHard_annotation,145,Language,2
BigBenchHard_annotation,145,Mental Simulation,1
BigBenchHard_annotation,145,Metacognition,1
BigBenchHard_annotation,145,Object Permanence,0
BigBenchHard_annotation,145,Perception and Pattern Recognition,1
BigBenchHard_annotation,145,Planning,0
BigBenchHard_annotation,145,Procedural Memory,0
BigBenchHard_annotation,145,Prospective Memory,0
BigBenchHard_annotation,145,Semantic Memory,3
BigBenchHard_annotation,145,Spatial Reasoning and Navigation,0
BigBenchHard_annotation,145,Theory of Mind,3
BigBenchHard_annotation,145,Working Memory,0
BigBenchHard_annotation,145,ambiguity,5
BigBenchHard_annotation,145,factuality,5
BigBenchHard_annotation,146,Causal Reasoning,1
BigBenchHard_annotation,146,Cognitive Flexibility,2
BigBenchHard_annotation,146,Emotion Perception and Empathy,1
BigBenchHard_annotation,146,Episodic Memory,0
BigBenchHard_annotation,146,Functional Perception,1
BigBenchHard_annotation,146,Inhibitory Control,0
BigBenchHard_annotation,146,Language,2
BigBenchHard_annotation,146,Mental Simulation,0
BigBenchHard_annotation,146,Metacognition,1
BigBenchHard_annotation,146,Object Permanence,0
BigBenchHard_annotation,146,Perception and Pattern Recognition,2
BigBenchHard_annotation,146,Planning,0
BigBenchHard_annotation,146,Procedural Memory,0
BigBenchHard_annotation,146,Prospective Memory,0
BigBenchHard_annotation,146,Semantic Memory,3
BigBenchHard_annotation,146,Spatial Reasoning and Navigation,0
BigBenchHard_annotation,146,Theory of Mind,2
BigBenchHard_annotation,146,Working Memory,1
BigBenchHard_annotation,146,ambiguity,4
BigBenchHard_annotation,146,factuality,5
BigBenchHard_annotation,1491,Causal Reasoning,0
BigBenchHard_annotation,1491,Cognitive Flexibility,0
BigBenchHard_annotation,1491,Emotion Perception and Empathy,0
BigBenchHard_annotation,1491,Episodic Memory,0
BigBenchHard_annotation,1491,Functional Perception,1
BigBenchHard_annotation,1491,Inhibitory Control,1
BigBenchHard_annotation,1491,Language,1
BigBenchHard_annotation,1491,Mental Simulation,0
BigBenchHard_annotation,1491,Metacognition,0
BigBenchHard_annotation,1491,Object Permanence,0
BigBenchHard_annotation,1491,Perception and Pattern Recognition,1
BigBenchHard_annotation,1491,Planning,0
BigBenchHard_annotation,1491,Procedural Memory,1
BigBenchHard_annotation,1491,Prospective Memory,0
BigBenchHard_annotation,1491,Semantic Memory,2
BigBenchHard_annotation,1491,Spatial Reasoning and Navigation,0
BigBenchHard_annotation,1491,Theory of Mind,0
BigBenchHard_annotation,1491,Working Memory,2
BigBenchHard_annotation,1491,ambiguity,5
BigBenchHard_annotation,1491,factuality,5
BigBenchHard_annotation,1515,Causal Reasoning,0
BigBenchHard_annotation,1515,Cognitive Flexibility,0
BigBenchHard_annotation,1515,Emotion Perception and Empathy,0
BigBenchHard_annotation,1515,Episodic Memory,0
BigBenchHard_annotation,1515,Functional Perception,1
BigBenchHard_annotation,1515,Inhibitory Control,1
BigBenchHard_annotation,1515,Language,0
BigBenchHard_annotation,1515,Mental Simulation,0
BigBenchHard_annotation,1515,Metacognition,1
BigBenchHard_annotation,1515,Object Permanence,0
BigBenchHard_annotation,1515,Perception and Pattern Recognition,1
BigBenchHard_annotation,1515,Planning,0
BigBenchHard_annotation,1515,Procedural Memory,2
BigBenchHard_annotation,1515,Prospective Memory,0
BigBenchHard_annotation,1515,Semantic Memory,2
BigBenchHard_annotation,1515,Spatial Reasoning and Navigation,0
BigBenchHard_annotation,1515,Theory of Mind,0
BigBenchHard_annotation,1515,Working Memory,1
BigBenchHard_annotation,1515,ambiguity,5
BigBenchHard_annotation,1515,factuality,5
BigBenchHard_annotation,1576,Causal Reasoning,0
BigBenchHard_annotation,1576,Cognitive Flexibility,0
BigBenchHard_annotation,1576,Emotion Perception and Empathy,0
BigBenchHard_annotation,1576,Episodic Memory,0
BigBenchHard_annotation,1576,Functional Perception,0
BigBenchHard_annotation,1576,Inhibitory Control,1
BigBenchHard_annotation,1576,Language,0
BigBenchHard_annotation,1576,Mental Simulation,0
BigBenchHard_annotation,1576,Metacognition,1
BigBenchHard_annotation,1576,Object Permanence,0
BigBenchHard_annotation,1576,Perception and Pattern Recognition,0
BigBenchHard_annotation,1576,Planning,0
BigBenchHard_annotation,1576,Procedural Memory,0
BigBenchHard_annotation,1576,Prospective Memory,0
BigBenchHard_annotation,1576,Semantic Memory,1
BigBenchHard_annotation,1576,Spatial Reasoning and Navigation,0
BigBenchHard_annotation,1576,Theory of Mind,0
BigBenchHard_annotation,1576,Working Memory,1
BigBenchHard_annotation,1576,ambiguity,5
BigBenchHard_annotation,1576,factuality,5
BigBenchHard_annotation,1666,Causal Reasoning,0
BigBenchHard_annotation,1666,Cognitive Flexibility,0
BigBenchHard_annotation,1666,Emotion Perception and Empathy,0
BigBenchHard_annotation,1666,Episodic Memory,0
BigBenchHard_annotation,1666,Functional Perception,0
BigBenchHard_annotation,1666,Inhibitory Control,1
BigBenchHard_annotation,1666,Language,1
BigBenchHard_annotation,1666,Mental Simulation,0
BigBenchHard_annotation,1666,Metacognition,0
BigBenchHard_annotation,1666,Object Permanence,0
BigBenchHard_annotation,1666,Perception and Pattern Recognition,1
BigBenchHard_annotation,1666,Planning,0
BigBenchHard_annotation,1666,Procedural Memory,1
BigBenchHard_annotation,1666,Prospective Memory,0
BigBenchHard_annotation,1666,Semantic Memory,2
BigBenchHard_annotation,1666,Spatial Reasoning and Navigation,0
BigBenchHard_annotation,1666,Theory of Mind,0
BigBenchHard_annotation,1666,Working Memory,1
BigBenchHard_annotation,1666,ambiguity,5
BigBenchHard_annotation,1666,factuality,5
BigBenchHard_annotation,1668,Causal Reasoning,0
BigBenchHard_annotation,1668,Cognitive Flexibility,0
BigBenchHard_annotation,1668,Emotion Perception and Empathy,0
BigBenchHard_annotation,1668,Episodic Memory,0
BigBenchHard_annotation,1668,Functional Perception,0
BigBenchHard_annotation,1668,Inhibitory Control,1
BigBenchHard_annotation,1668,Language,1
BigBenchHard_annotation,1668,Mental Simulation,0
BigBenchHard_annotation,1668,Metacognition,0
BigBenchHard_annotation,1668,Object Permanence,0
BigBenchHard_annotation,1668,Perception and Pattern Recognition,1
BigBenchHard_annotation,1668,Planning,0
BigBenchHard_annotation,1668,Procedural Memory,2
BigBenchHard_annotation,1668,Prospective Memory,0
BigBenchHard_annotation,1668,Semantic Memory,1
BigBenchHard_annotation,1668,Spatial Reasoning and Navigation,0
BigBenchHard_annotation,1668,Theory of Mind,0
BigBenchHard_annotation,1668,Working Memory,1
BigBenchHard_annotation,1668,ambiguity,5
BigBenchHard_annotation,1668,factuality,5
BigBenchHard_annotation,1739,Causal Reasoning,0
BigBenchHard_annotation,1739,Cognitive Flexibility,0
BigBenchHard_annotation,1739,Emotion Perception and Empathy,0
BigBenchHard_annotation,1739,Episodic Memory,0
BigBenchHard_annotation,1739,Functional Perception,0
BigBenchHard_annotation,1739,Inhibitory Control,1
BigBenchHard_annotation,1739,Language,2
BigBenchHard_annotation,1739,Mental Simulation,0
BigBenchHard_annotation,1739,Metacognition,1
BigBenchHard_annotation,1739,Object Permanence,0
BigBenchHard_annotation,1739,Perception and Pattern Recognition,1
BigBenchHard_annotation,1739,Planning,0
BigBenchHard_annotation,1739,Procedural Memory,0
BigBenchHard_annotation,1739,Prospective Memory,0
BigBenchHard_annotation,1739,Semantic Memory,1
BigBenchHard_annotation,1739,Spatial Reasoning and Navigation,0
BigBenchHard_annotation,1739,Theory of Mind,0
BigBenchHard_annotation,1739,Working Memory,2
BigBenchHard_annotation,1739,ambiguity,5
BigBenchHard_annotation,1739,factuality,5
BigBenchHard_annotation,1748,Causal Reasoning,0
BigBenchHard_annotation,1748,Cognitive Flexibility,0
BigBenchHard_annotation,1748,Emotion Perception and Empathy,0
BigBenchHard_annotation,1748,Episodic Memory,0
BigBenchHard_annotation,1748,Functional Perception,0
BigBenchHard_annotation,1748,Inhibitory Control,1
BigBenchHard_annotation,1748,Language,1
BigBenchHard_annotation,1748,Mental Simulation,0
BigBenchHard_annotation,1748,Metacognition,0
BigBenchHard_annotation,1748,Object Permanence,0
BigBenchHard_annotation,1748,Perception and Pattern Recognition,1
BigBenchHard_annotation,1748,Planning,0
BigBenchHard_annotation,1748,Procedural Memory,0
BigBenchHard_annotation,1748,Prospective Memory,0
BigBenchHard_annotation,1748,Semantic Memory,0
BigBenchHard_annotation,1748,Spatial Reasoning and Navigation,1
BigBenchHard_annotation,1748,Theory of Mind,0
BigBenchHard_annotation,1748,Working Memory,2
BigBenchHard_annotation,1748,ambiguity,5
BigBenchHard_annotation,1748,factuality,5
BigBenchHard_annotation,176,Causal Reasoning,1
BigBenchHard_annotation,176,Cognitive Flexibility,2
BigBenchHard_annotation,176,Emotion Perception and Empathy,1
BigBenchHard_annotation,176,Episodic Memory,0
BigBenchHard_annotation,176,Functional Perception,1
BigBenchHard_annotation,176,Inhibitory Control,1
BigBenchHard_annotation,176,Language,3
BigBenchHard_annotation,176,Mental Simulation,1
BigBenchHard_annotation,176,Metacognition,1
BigBenchHard_annotation,176,Object Permanence,0
BigBenchHard_annotation,176,Perception and Pattern Recognition,1
BigBenchHard_annotation,176,Planning,0
BigBenchHard_annotation,176,Procedural Memory,0
BigBenchHard_annotation,176,Prospective Memory,0
BigBenchHard_annotation,176,Semantic Memory,4
BigBenchHard_annotation,176,Spatial Reasoning and Navigation,0
BigBenchHard_annotation,176,Theory of Mind,2
BigBenchHard_annotation,176,Working Memory,1
BigBenchHard_annotation,176,ambiguity,5
BigBenchHard_annotation,176,factuality,5
BigBenchHard_annotation,1966,Causal Reasoning,0
BigBenchHard_annotation,1966,Cognitive Flexibility,0
