dataset name,sample id,dimension,score
ZhengyanShi/StepGame_annotation,stepgame_036a0d70,Spatial Reasoning and Navigation,1
ZhengyanShi/StepGame_annotation,stepgame_036a0d70,Theory of Mind,0
ZhengyanShi/StepGame_annotation,stepgame_036a0d70,Working Memory,3
ZhengyanShi/StepGame_annotation,stepgame_036a0d70,ambiguity,4
ZhengyanShi/StepGame_annotation,stepgame_036a0d70,factuality,5
ZhengyanShi/StepGame_annotation,stepgame_06d7247d,Causal Reasoning,0
ZhengyanShi/StepGame_annotation,stepgame_06d7247d,Cognitive Flexibility,2
ZhengyanShi/StepGame_annotation,stepgame_06d7247d,Emotion Perception and Empathy,0
ZhengyanShi/StepGame_annotation,stepgame_06d7247d,Episodic Memory,0
ZhengyanShi/StepGame_annotation,stepgame_06d7247d,Functional Perception,1
ZhengyanShi/StepGame_annotation,stepgame_06d7247d,Inhibitory Control,2
ZhengyanShi/StepGame_annotation,stepgame_06d7247d,Language,2
ZhengyanShi/StepGame_annotation,stepgame_06d7247d,Mental Simulation,2
ZhengyanShi/StepGame_annotation,stepgame_06d7247d,Metacognition,3
ZhengyanShi/StepGame_annotation,stepgame_06d7247d,Object Permanence,0
ZhengyanShi/StepGame_annotation,stepgame_06d7247d,Perception and Pattern Recognition,3
ZhengyanShi/StepGame_annotation,stepgame_06d7247d,Planning,0
ZhengyanShi/StepGame_annotation,stepgame_06d7247d,Procedural Memory,1
ZhengyanShi/StepGame_annotation,stepgame_06d7247d,Prospective Memory,0
ZhengyanShi/StepGame_annotation,stepgame_06d7247d,Semantic Memory,0
ZhengyanShi/StepGame_annotation,stepgame_06d7247d,Spatial Reasoning and Navigation,3
ZhengyanShi/StepGame_annotation,stepgame_06d7247d,Theory of Mind,0
ZhengyanShi/StepGame_annotation,stepgame_06d7247d,Working Memory,3
ZhengyanShi/StepGame_annotation,stepgame_06d7247d,ambiguity,5
ZhengyanShi/StepGame_annotation,stepgame_06d7247d,factuality,5
ZhengyanShi/StepGame_annotation,stepgame_07e3fc5b,Causal Reasoning,0
ZhengyanShi/StepGame_annotation,stepgame_07e3fc5b,Cognitive Flexibility,2
ZhengyanShi/StepGame_annotation,stepgame_07e3fc5b,Emotion Perception and Empathy,0
ZhengyanShi/StepGame_annotation,stepgame_07e3fc5b,Episodic Memory,2
ZhengyanShi/StepGame_annotation,stepgame_07e3fc5b,Functional Perception,3
ZhengyanShi/StepGame_annotation,stepgame_07e3fc5b,Inhibitory Control,2
ZhengyanShi/StepGame_annotation,stepgame_07e3fc5b,Language,2
ZhengyanShi/StepGame_annotation,stepgame_07e3fc5b,Mental Simulation,2
ZhengyanShi/StepGame_annotation,stepgame_07e3fc5b,Metacognition,3
ZhengyanShi/StepGame_annotation,stepgame_07e3fc5b,Object Permanence,0
ZhengyanShi/StepGame_annotation,stepgame_07e3fc5b,Perception and Pattern Recognition,3
ZhengyanShi/StepGame_annotation,stepgame_07e3fc5b,Planning,2
ZhengyanShi/StepGame_annotation,stepgame_07e3fc5b,Procedural Memory,2
ZhengyanShi/StepGame_annotation,stepgame_07e3fc5b,Prospective Memory,0
ZhengyanShi/StepGame_annotation,stepgame_07e3fc5b,Semantic Memory,1
ZhengyanShi/StepGame_annotation,stepgame_07e3fc5b,Spatial Reasoning and Navigation,3
ZhengyanShi/StepGame_annotation,stepgame_07e3fc5b,Theory of Mind,0
ZhengyanShi/StepGame_annotation,stepgame_07e3fc5b,Working Memory,3
ZhengyanShi/StepGame_annotation,stepgame_07e3fc5b,ambiguity,4
ZhengyanShi/StepGame_annotation,stepgame_07e3fc5b,factuality,5
ZhengyanShi/StepGame_annotation,stepgame_09e731cd,Causal Reasoning,0
ZhengyanShi/StepGame_annotation,stepgame_09e731cd,Cognitive Flexibility,2
ZhengyanShi/StepGame_annotation,stepgame_09e731cd,Emotion Perception and Empathy,0
ZhengyanShi/StepGame_annotation,stepgame_09e731cd,Episodic Memory,0
ZhengyanShi/StepGame_annotation,stepgame_09e731cd,Functional Perception,1
ZhengyanShi/StepGame_annotation,stepgame_09e731cd,Inhibitory Control,2
ZhengyanShi/StepGame_annotation,stepgame_09e731cd,Language,2
ZhengyanShi/StepGame_annotation,stepgame_09e731cd,Mental Simulation,2
ZhengyanShi/StepGame_annotation,stepgame_09e731cd,Metacognition,3
ZhengyanShi/StepGame_annotation,stepgame_09e731cd,Object Permanence,0
ZhengyanShi/StepGame_annotation,stepgame_09e731cd,Perception and Pattern Recognition,3
ZhengyanShi/StepGame_annotation,stepgame_09e731cd,Planning,1
ZhengyanShi/StepGame_annotation,stepgame_09e731cd,Procedural Memory,3
ZhengyanShi/StepGame_annotation,stepgame_09e731cd,Prospective Memory,0
ZhengyanShi/StepGame_annotation,stepgame_09e731cd,Semantic Memory,1
ZhengyanShi/StepGame_annotation,stepgame_09e731cd,Spatial Reasoning and Navigation,4
ZhengyanShi/StepGame_annotation,stepgame_09e731cd,Theory of Mind,0
ZhengyanShi/StepGame_annotation,stepgame_09e731cd,Working Memory,3
ZhengyanShi/StepGame_annotation,stepgame_09e731cd,ambiguity,3
ZhengyanShi/StepGame_annotation,stepgame_09e731cd,factuality,3
ZhengyanShi/StepGame_annotation,stepgame_0b0057b5,Causal Reasoning,0
ZhengyanShi/StepGame_annotation,stepgame_0b0057b5,Cognitive Flexibility,2
ZhengyanShi/StepGame_annotation,stepgame_0b0057b5,Emotion Perception and Empathy,0
ZhengyanShi/StepGame_annotation,stepgame_0b0057b5,Episodic Memory,0
ZhengyanShi/StepGame_annotation,stepgame_0b0057b5,Functional Perception,1
ZhengyanShi/StepGame_annotation,stepgame_0b0057b5,Inhibitory Control,2
ZhengyanShi/StepGame_annotation,stepgame_0b0057b5,Language,1
ZhengyanShi/StepGame_annotation,stepgame_0b0057b5,Mental Simulation,0
ZhengyanShi/StepGame_annotation,stepgame_0b0057b5,Metacognition,0
ZhengyanShi/StepGame_annotation,stepgame_0b0057b5,Object Permanence,0
ZhengyanShi/StepGame_annotation,stepgame_0b0057b5,Perception and Pattern Recognition,1
ZhengyanShi/StepGame_annotation,stepgame_0b0057b5,Planning,0
ZhengyanShi/StepGame_annotation,stepgame_0b0057b5,Procedural Memory,1
ZhengyanShi/StepGame_annotation,stepgame_0b0057b5,Prospective Memory,0
ZhengyanShi/StepGame_annotation,stepgame_0b0057b5,Semantic Memory,1
ZhengyanShi/StepGame_annotation,stepgame_0b0057b5,Spatial Reasoning and Navigation,1
ZhengyanShi/StepGame_annotation,stepgame_0b0057b5,Theory of Mind,0
ZhengyanShi/StepGame_annotation,stepgame_0b0057b5,Working Memory,2
ZhengyanShi/StepGame_annotation,stepgame_0b0057b5,ambiguity,5
ZhengyanShi/StepGame_annotation,stepgame_0b0057b5,factuality,5
ZhengyanShi/StepGame_annotation,stepgame_0cc786b4,Causal Reasoning,0
ZhengyanShi/StepGame_annotation,stepgame_0cc786b4,Cognitive Flexibility,0
ZhengyanShi/StepGame_annotation,stepgame_0cc786b4,Emotion Perception and Empathy,0
ZhengyanShi/StepGame_annotation,stepgame_0cc786b4,Episodic Memory,1
ZhengyanShi/StepGame_annotation,stepgame_0cc786b4,Functional Perception,2
ZhengyanShi/StepGame_annotation,stepgame_0cc786b4,Inhibitory Control,2
ZhengyanShi/StepGame_annotation,stepgame_0cc786b4,Language,2
ZhengyanShi/StepGame_annotation,stepgame_0cc786b4,Mental Simulation,1
ZhengyanShi/StepGame_annotation,stepgame_0cc786b4,Metacognition,2
ZhengyanShi/StepGame_annotation,stepgame_0cc786b4,Object Permanence,0
ZhengyanShi/StepGame_annotation,stepgame_0cc786b4,Perception and Pattern Recognition,2
ZhengyanShi/StepGame_annotation,stepgame_0cc786b4,Planning,1
ZhengyanShi/StepGame_annotation,stepgame_0cc786b4,Procedural Memory,0
ZhengyanShi/StepGame_annotation,stepgame_0cc786b4,Prospective Memory,0
ZhengyanShi/StepGame_annotation,stepgame_0cc786b4,Semantic Memory,1
ZhengyanShi/StepGame_annotation,stepgame_0cc786b4,Spatial Reasoning and Navigation,2
ZhengyanShi/StepGame_annotation,stepgame_0cc786b4,Theory of Mind,0
ZhengyanShi/StepGame_annotation,stepgame_0cc786b4,Working Memory,3
ZhengyanShi/StepGame_annotation,stepgame_0cc786b4,ambiguity,3
ZhengyanShi/StepGame_annotation,stepgame_0cc786b4,factuality,1
ZhengyanShi/StepGame_annotation,stepgame_0cd477cb,Causal Reasoning,0
ZhengyanShi/StepGame_annotation,stepgame_0cd477cb,Cognitive Flexibility,2
ZhengyanShi/StepGame_annotation,stepgame_0cd477cb,Emotion Perception and Empathy,0
ZhengyanShi/StepGame_annotation,stepgame_0cd477cb,Episodic Memory,3
ZhengyanShi/StepGame_annotation,stepgame_0cd477cb,Functional Perception,1
ZhengyanShi/StepGame_annotation,stepgame_0cd477cb,Inhibitory Control,2
ZhengyanShi/StepGame_annotation,stepgame_0cd477cb,Language,2
ZhengyanShi/StepGame_annotation,stepgame_0cd477cb,Mental Simulation,2
ZhengyanShi/StepGame_annotation,stepgame_0cd477cb,Metacognition,2
ZhengyanShi/StepGame_annotation,stepgame_0cd477cb,Object Permanence,0
ZhengyanShi/StepGame_annotation,stepgame_0cd477cb,Perception and Pattern Recognition,3
ZhengyanShi/StepGame_annotation,stepgame_0cd477cb,Planning,2
ZhengyanShi/StepGame_annotation,stepgame_0cd477cb,Procedural Memory,2
ZhengyanShi/StepGame_annotation,stepgame_0cd477cb,Prospective Memory,0
ZhengyanShi/StepGame_annotation,stepgame_0cd477cb,Semantic Memory,1
ZhengyanShi/StepGame_annotation,stepgame_0cd477cb,Spatial Reasoning and Navigation,3
ZhengyanShi/StepGame_annotation,stepgame_0cd477cb,Theory of Mind,0
ZhengyanShi/StepGame_annotation,stepgame_0cd477cb,Working Memory,3
ZhengyanShi/StepGame_annotation,stepgame_0cd477cb,ambiguity,3
ZhengyanShi/StepGame_annotation,stepgame_0cd477cb,factuality,1
ZhengyanShi/StepGame_annotation,stepgame_0fa7367e,Causal Reasoning,0
ZhengyanShi/StepGame_annotation,stepgame_0fa7367e,Cognitive Flexibility,3
ZhengyanShi/StepGame_annotation,stepgame_0fa7367e,Emotion Perception and Empathy,0
ZhengyanShi/StepGame_annotation,stepgame_0fa7367e,Episodic Memory,1
ZhengyanShi/StepGame_annotation,stepgame_0fa7367e,Functional Perception,1
ZhengyanShi/StepGame_annotation,stepgame_0fa7367e,Inhibitory Control,2
ZhengyanShi/StepGame_annotation,stepgame_0fa7367e,Language,3
ZhengyanShi/StepGame_annotation,stepgame_0fa7367e,Mental Simulation,1
ZhengyanShi/StepGame_annotation,stepgame_0fa7367e,Metacognition,2
ZhengyanShi/StepGame_annotation,stepgame_0fa7367e,Object Permanence,0
ZhengyanShi/StepGame_annotation,stepgame_0fa7367e,Perception and Pattern Recognition,2
ZhengyanShi/StepGame_annotation,stepgame_0fa7367e,Planning,2
ZhengyanShi/StepGame_annotation,stepgame_0fa7367e,Procedural Memory,0
ZhengyanShi/StepGame_annotation,stepgame_0fa7367e,Prospective Memory,3
ZhengyanShi/StepGame_annotation,stepgame_0fa7367e,Semantic Memory,1
ZhengyanShi/StepGame_annotation,stepgame_0fa7367e,Spatial Reasoning and Navigation,1
ZhengyanShi/StepGame_annotation,stepgame_0fa7367e,Theory of Mind,0
ZhengyanShi/StepGame_annotation,stepgame_0fa7367e,Working Memory,4
ZhengyanShi/StepGame_annotation,stepgame_0fa7367e,ambiguity,5
ZhengyanShi/StepGame_annotation,stepgame_0fa7367e,factuality,5
ZhengyanShi/StepGame_annotation,stepgame_110de8a0,Causal Reasoning,0
ZhengyanShi/StepGame_annotation,stepgame_110de8a0,Cognitive Flexibility,2
ZhengyanShi/StepGame_annotation,stepgame_110de8a0,Emotion Perception and Empathy,0
ZhengyanShi/StepGame_annotation,stepgame_110de8a0,Episodic Memory,0
ZhengyanShi/StepGame_annotation,stepgame_110de8a0,Functional Perception,2
ZhengyanShi/StepGame_annotation,stepgame_110de8a0,Inhibitory Control,3
ZhengyanShi/StepGame_annotation,stepgame_110de8a0,Language,2
ZhengyanShi/StepGame_annotation,stepgame_110de8a0,Mental Simulation,3
ZhengyanShi/StepGame_annotation,stepgame_110de8a0,Metacognition,3
ZhengyanShi/StepGame_annotation,stepgame_110de8a0,Object Permanence,0
ZhengyanShi/StepGame_annotation,stepgame_110de8a0,Perception and Pattern Recognition,3
ZhengyanShi/StepGame_annotation,stepgame_110de8a0,Planning,2
ZhengyanShi/StepGame_annotation,stepgame_110de8a0,Procedural Memory,4
ZhengyanShi/StepGame_annotation,stepgame_110de8a0,Prospective Memory,3
ZhengyanShi/StepGame_annotation,stepgame_110de8a0,Semantic Memory,2
ZhengyanShi/StepGame_annotation,stepgame_110de8a0,Spatial Reasoning and Navigation,3
ZhengyanShi/StepGame_annotation,stepgame_110de8a0,Theory of Mind,0
ZhengyanShi/StepGame_annotation,stepgame_110de8a0,Working Memory,4
ZhengyanShi/StepGame_annotation,stepgame_110de8a0,ambiguity,5
ZhengyanShi/StepGame_annotation,stepgame_110de8a0,factuality,4
ZhengyanShi/StepGame_annotation,stepgame_117b0853,Causal Reasoning,0
ZhengyanShi/StepGame_annotation,stepgame_117b0853,Cognitive Flexibility,2
ZhengyanShi/StepGame_annotation,stepgame_117b0853,Emotion Perception and Empathy,0
ZhengyanShi/StepGame_annotation,stepgame_117b0853,Episodic Memory,2
ZhengyanShi/StepGame_annotation,stepgame_117b0853,Functional Perception,2
ZhengyanShi/StepGame_annotation,stepgame_117b0853,Inhibitory Control,3
ZhengyanShi/StepGame_annotation,stepgame_117b0853,Language,2
ZhengyanShi/StepGame_annotation,stepgame_117b0853,Mental Simulation,2
ZhengyanShi/StepGame_annotation,stepgame_117b0853,Metacognition,2
ZhengyanShi/StepGame_annotation,stepgame_117b0853,Object Permanence,0
ZhengyanShi/StepGame_annotation,stepgame_117b0853,Perception and Pattern Recognition,3
ZhengyanShi/StepGame_annotation,stepgame_117b0853,Planning,2
ZhengyanShi/StepGame_annotation,stepgame_117b0853,Procedural Memory,2
ZhengyanShi/StepGame_annotation,stepgame_117b0853,Prospective Memory,0
ZhengyanShi/StepGame_annotation,stepgame_117b0853,Semantic Memory,1
ZhengyanShi/StepGame_annotation,stepgame_117b0853,Spatial Reasoning and Navigation,3
ZhengyanShi/StepGame_annotation,stepgame_117b0853,Theory of Mind,0
ZhengyanShi/StepGame_annotation,stepgame_117b0853,Working Memory,3
ZhengyanShi/StepGame_annotation,stepgame_117b0853,ambiguity,5
ZhengyanShi/StepGame_annotation,stepgame_117b0853,factuality,5
ZhengyanShi/StepGame_annotation,stepgame_1569b5fa,Causal Reasoning,0
ZhengyanShi/StepGame_annotation,stepgame_1569b5fa,Cognitive Flexibility,0
ZhengyanShi/StepGame_annotation,stepgame_1569b5fa,Emotion Perception and Empathy,0
ZhengyanShi/StepGame_annotation,stepgame_1569b5fa,Episodic Memory,1
ZhengyanShi/StepGame_annotation,stepgame_1569b5fa,Functional Perception,1
ZhengyanShi/StepGame_annotation,stepgame_1569b5fa,Inhibitory Control,1
ZhengyanShi/StepGame_annotation,stepgame_1569b5fa,Language,2
ZhengyanShi/StepGame_annotation,stepgame_1569b5fa,Mental Simulation,0
ZhengyanShi/StepGame_annotation,stepgame_1569b5fa,Metacognition,1
ZhengyanShi/StepGame_annotation,stepgame_1569b5fa,Object Permanence,0
ZhengyanShi/StepGame_annotation,stepgame_1569b5fa,Perception and Pattern Recognition,1
ZhengyanShi/StepGame_annotation,stepgame_1569b5fa,Planning,0
ZhengyanShi/StepGame_annotation,stepgame_1569b5fa,Procedural Memory,1
ZhengyanShi/StepGame_annotation,stepgame_1569b5fa,Prospective Memory,0
ZhengyanShi/StepGame_annotation,stepgame_1569b5fa,Semantic Memory,1
ZhengyanShi/StepGame_annotation,stepgame_1569b5fa,Spatial Reasoning and Navigation,1
